Date,Time,Module,Message
2023-04-27,06:00:00,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:9, minutes:30, seconds:0, daysOfWeek:127, time:2023-04-27 09:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,06:00:00,AlarmHelper,setStatusBarIcon: true
2023-04-27,06:00:00,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-27 09:28:00
2023-04-27,06:00:00,Test,Set Shutdown Alarm Success.
2023-04-27,06:00:00,AlarmService,mi wearable exist: false
2023-04-27,06:00:00,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2023-04-27,06:00:00,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2023-04-27,06:00:00,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,isScreenOn: false
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,06:00:01,AlarmAlertFullScreenActivity,turn on screen
2023-04-27,06:00:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2023-04-27,06:00:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,06:00:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2023-04-27,06:00:16,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-27 06:00:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,Alarm dismissed
2023-04-27,06:00:16,NotificationUtil,handle StopWatch Notification
2023-04-27,06:00:16,AlarmService,AlarmService onDestroy start
2023-04-27,06:00:16,AlarmService,AlarmService#stop start
2023-04-27,06:00:16,AlarmService,AlarmService#stop done
2023-04-27,06:00:16,AlarmService,AlarmService onDestroy finish in 29ms
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-27,06:00:16,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-27,07:50:44,RingtoneHelper,updateRingtone start
2023-04-27,08:30:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2023-04-27,08:30:01,NotificationUtil,showAlarmArrivingNotification
2023-04-27,08:37:49,AlarmReceiver,"AlarmReceiver, action: action.alarm_cancel"
2023-04-27,08:37:49,NotificationUtil,clearAlarmArrivingNotification
2023-04-27,08:37:49,AlarmHelper,clearAlarmArrivingAlarm
2023-04-27,08:37:49,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-28 05:40:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,08:37:49,AlarmHelper,setStatusBarIcon: true
2023-04-27,08:37:49,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-28 05:38:00
2023-04-27,08:37:49,Test,Set Shutdown Alarm Success.
2023-04-27,12:00:01,NotificationUtil,handle StopWatch Notification
2023-04-27,12:00:05,NotificationUtil,clearAlarmArrivingNotification
2023-04-27,12:00:05,AlarmHelper,clearAlarmArrivingAlarm
2023-04-27,12:00:05,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:5, enabled:true, hour:12, minutes:10, seconds:0, daysOfWeek:0, time:2023-04-27 12:10:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in)_1.mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,12:00:05,AlarmHelper,setStatusBarIcon: true
2023-04-27,12:00:05,NotificationUtil,showAlarmArrivingNotification
2023-04-27,12:00:14,NotificationUtil,clearAlarmArrivingNotification
2023-04-27,12:00:14,AlarmHelper,clearAlarmArrivingAlarm
2023-04-27,12:00:14,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:5, enabled:true, hour:12, minutes:12, seconds:0, daysOfWeek:0, time:2023-04-27 12:12:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in)_1.mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,12:00:14,AlarmHelper,setStatusBarIcon: true
2023-04-27,12:00:14,NotificationUtil,showAlarmArrivingNotification
2023-04-27,12:00:14,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-27 12:10:00
2023-04-27,12:00:14,Test,Set Shutdown Alarm Success.
2023-04-27,12:12:00,AlarmService,onStartCommand triggered
2023-04-27,12:12:00,AlarmService,action: com.android.deskclock.ALARM_ALERT
2023-04-27,12:12:00,AlarmService,"coming alarm: Alarm:(id:5, enabled:true, hour:12, minutes:12, seconds:0, daysOfWeek:0, time:2023-04-27 12:12:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in)_1.mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,12:12:00,AlarmService,require alarm screen
2023-04-27,12:12:00,AlarmService,"extra Activity request for: isLocked=true, foreground=true"
2023-04-27,12:12:00,AlarmService,start AlarmService#play
2023-04-27,12:12:00,AlarmKlaxon,start vibrator
2023-04-27,12:12:00,AlarmKlaxon,prepare ringtone: Believer (Imagine Dragons) 320Kbps(Gomirchi.in)_1
2023-04-27,12:12:00,AlarmKlaxon,play normal ringtone
2023-04-27,12:12:00,DefaultPlaybackDelegate,system alarm volume: 15
2023-04-27,12:12:00,NotificationUtil,clearAlarmArrivingNotification
2023-04-27,12:12:00,AlarmHelper,clearAlarmArrivingAlarm
2023-04-27,12:12:00,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-28 05:40:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,12:12:00,AlarmHelper,setStatusBarIcon: true
2023-04-27,12:12:00,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-28 05:38:00
2023-04-27,12:12:00,Test,Set Shutdown Alarm Success.
2023-04-27,12:12:00,AlarmService,mi wearable exist: false
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,isScreenOn: false
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,12:12:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,12:12:02,AlarmAlertFullScreenActivity,turn on screen
2023-04-27,12:12:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-27,12:12:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2023-04-27,12:12:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,12:12:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2023-04-27,12:12:05,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:5, enabled:true, hour:12, minutes:12, seconds:0, daysOfWeek:0, time:2023-04-27 12:12:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in)_1.mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,Alarm dismissed
2023-04-27,12:12:05,NotificationUtil,handle StopWatch Notification
2023-04-27,12:12:05,AlarmService,AlarmService onDestroy start
2023-04-27,12:12:05,AlarmService,AlarmService#stop start
2023-04-27,12:12:05,AlarmService,AlarmService#stop done
2023-04-27,12:12:05,AlarmService,AlarmService onDestroy finish in 14ms
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-27,12:12:05,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-28,04:40:02,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2023-04-28,04:40:02,NotificationUtil,showAlarmArrivingNotification
2023-04-28,04:55:50,RingtoneHelper,updateRingtone start
2023-04-28,05:25:00,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2023-04-28,05:34:38,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_DATA_PREPARE"
2023-04-28,05:40:00,AlarmService,onStartCommand triggered
2023-04-28,05:40:00,AlarmService,action: com.android.deskclock.ALARM_ALERT
2023-04-28,05:40:00,AlarmService,"coming alarm: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-28 05:40:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-28,05:40:00,AlarmService,require alarm screen
2023-04-28,05:40:00,AlarmService,"extra Activity request for: isLocked=true, foreground=true"
2023-04-28,05:40:00,AlarmService,start AlarmService#play
2023-04-28,05:40:00,AlarmKlaxon,start vibrator
2023-04-28,05:40:00,AlarmKlaxon,prepare ringtone: Believer (Imagine Dragons) 320Kbps(Gomirchi.in)
2023-04-28,05:40:00,AlarmKlaxon,play normal ringtone
2023-04-28,05:40:00,DefaultPlaybackDelegate,system alarm volume: 15
2023-04-28,05:40:00,NotificationUtil,clearAlarmArrivingNotification
2023-04-28,05:40:00,AlarmHelper,clearAlarmArrivingAlarm
2023-04-28,05:40:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:9, minutes:30, seconds:0, daysOfWeek:127, time:2023-04-28 09:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-28,05:40:01,AlarmHelper,setStatusBarIcon: true
2023-04-28,05:40:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-28 09:28:00
2023-04-28,05:40:01,Test,Set Shutdown Alarm Success.
2023-04-28,05:40:01,AlarmService,mi wearable exist: false
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,isScreenOn: false
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-28,05:40:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-28,05:40:02,AlarmAlertFullScreenActivity,turn on screen
2023-04-28,05:40:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-28,05:40:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2023-04-28,05:40:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-28,05:40:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-28,05:40:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-28,05:40:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2023-04-28,05:40:08,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-28 05:40:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,Alarm dismissed
2023-04-28,05:40:08,NotificationUtil,handle StopWatch Notification
2023-04-28,05:40:08,AlarmService,AlarmService onDestroy start
2023-04-28,05:40:08,AlarmService,AlarmService#stop start
2023-04-28,05:40:08,AlarmService,AlarmService#stop done
2023-04-28,05:40:08,AlarmService,AlarmService onDestroy finish in 17ms
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-28,05:40:08,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-28,08:30:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2023-04-28,08:30:01,NotificationUtil,showAlarmArrivingNotification
2023-04-28,09:15:01,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2023-04-28,09:18:43,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_DATA_PREPARE"
2023-04-28,09:20:13,AlarmReceiver,"AlarmReceiver, action: action.alarm_cancel"
2023-04-28,09:20:13,NotificationUtil,clearAlarmArrivingNotification
2023-04-28,09:20:13,AlarmHelper,clearAlarmArrivingAlarm
2023-04-28,09:20:13,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:1, enabled:true, hour:5, minutes:40, seconds:0, daysOfWeek:127, time:2023-04-29 05:40:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-28,09:20:13,AlarmHelper,setStatusBarIcon: true
2023-04-28,09:20:13,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-29 05:38:00
2023-04-28,09:20:13,Test,Set Shutdown Alarm Success.
2023-04-29,01:23:33,NotificationUtil,handle StopWatch Notification
2023-04-29,01:23:42,NotificationUtil,clearAlarmArrivingNotification
2023-04-29,01:23:42,AlarmHelper,clearAlarmArrivingAlarm
2023-04-29,01:23:42,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:1, enabled:true, hour:6, minutes:20, seconds:0, daysOfWeek:127, time:2023-04-29 06:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-29,01:23:42,AlarmHelper,setStatusBarIcon: true
2023-04-29,01:23:42,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-29 06:18:00
2023-04-29,01:23:42,Test,Set Shutdown Alarm Success.
2023-04-29,04:53:41,RingtoneHelper,updateRingtone start
2023-04-29,05:20:00,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING"
2023-04-29,05:20:00,NotificationUtil,showAlarmArrivingNotification
2023-04-29,06:05:00,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_ARRIVING_TRANSPARENT"
2023-04-29,06:11:16,AlarmReceiver,"AlarmReceiver, action: com.android.deskclock.ALARM_DATA_PREPARE"
2023-04-29,06:20:00,AlarmService,onStartCommand triggered
2023-04-29,06:20:00,AlarmService,action: com.android.deskclock.ALARM_ALERT
2023-04-29,06:20:00,AlarmService,"coming alarm: Alarm:(id:1, enabled:true, hour:6, minutes:20, seconds:0, daysOfWeek:127, time:2023-04-29 06:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-29,06:20:00,AlarmService,require alarm screen
2023-04-29,06:20:00,AlarmService,"extra Activity request for: isLocked=true, foreground=true"
2023-04-29,06:20:00,AlarmService,start AlarmService#play
2023-04-29,06:20:00,AlarmKlaxon,start vibrator
2023-04-29,06:20:01,AlarmKlaxon,prepare ringtone: Believer (Imagine Dragons) 320Kbps(Gomirchi.in)
2023-04-29,06:20:01,AlarmKlaxon,play normal ringtone
2023-04-29,06:20:01,DefaultPlaybackDelegate,system alarm volume: 15
2023-04-29,06:20:01,NotificationUtil,clearAlarmArrivingNotification
2023-04-29,06:20:01,AlarmHelper,clearAlarmArrivingAlarm
2023-04-29,06:20:01,AlarmHelper,"register alarm to AlarmManager: Alarm:(id:2, enabled:true, hour:9, minutes:30, seconds:0, daysOfWeek:127, time:2023-04-29 09:30:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
2023-04-29,06:20:01,AlarmHelper,setStatusBarIcon: true
2023-04-29,06:20:01,ShutdownAlarm,Set Shutdown Alarm. System will boot at 2023-04-29 09:28:00
2023-04-29,06:20:01,Test,Set Shutdown Alarm Success.
2023-04-29,06:20:01,AlarmService,mi wearable exist: false
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate start
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onCreate end
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: false"
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onNewIntent
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,isScreenOn: false
2023-04-29,06:20:01,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity#onDestroy start
2023-04-29,06:20:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-29,06:20:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-29,06:20:02,AlarmAlertFullScreenActivity,turn on screen
2023-04-29,06:20:02,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onResume
2023-04-29,06:20:02,AlarmAlertFullScreenActivity,"notifyPowerState, isEnter: true"
2023-04-29,06:20:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged
2023-04-29,06:20:03,AlarmAlertFullScreenActivity,AlarmAlertFullScreenActivity onWindowFocusChanged toggleScreenButtonState() end
2023-04-29,06:20:23,AlarmAlertFullScreenActivity,"User manually dismissed, showLifePost:false"
2023-04-29,06:20:23,AlarmService,"notifyMiWearable, mMiWearableExist: false alarm: Alarm:(id:1, enabled:true, hour:6, minutes:20, seconds:0, daysOfWeek:127, time:2023-04-29 06:20:00, vibrate:true, alert:file:///storage/emulated/0/MIUI/.ringtone/Believer%20(Imagine%20Dragons)%20320Kbps(Gomirchi.in).mp3, silent:false, deleteAfterUse:false, skipTime:0)"
